lat,lng,type,road_type,dist_water,dist_hospital,building_density,time,risk
31.328873818122773,75.56974924042501,2,1.0,0.031390652844359525,0.001374087527356702,72,0,1
31.326981617356267,75.56995623646115,2,1.0,0.03328991148960518,0.00145293970033319,70,0,1
31.34004009681537,75.57465954271602,2,1.0,0.02112158372217014,0.0012180624515807895,45,0,1
31.32604906545519,75.58192571170942,2,1.0,0.03673698031916888,0.0024251506781856895,24,1,2
31.327931925847874,75.57749883421943,2,1.0,0.033540977492663514,0.0034385639939614444,36,0,1
31.331412151497595,75.56699883774994,2,1.0,0.02886513024365558,0.0015068569627296696,74,0,1
31.339021451317638,75.57493279999998,2,1.0,0.02217564331133481,0.0012194438675053791,45,1,2
31.339287450033886,75.5741855,2,1.0,0.0217132155763108,0.0017533782867817486,47,1,2
31.33283540000002,75.57002654999998,2,1.0,0.027446927739272382,0.0018296175181063928,69,0,1
31.3279270313385,75.58036080334983,2,1.0,0.034425270278431154,0.0008761607838836085,24,1,2
31.339371802150488,75.5745727505307,2,1.0,0.021737094463445437,0.0013592269216533683,45,1,2
31.326786784119783,75.58009928697325,2,1.0,0.03541106597635773,0.0018665876952209705,26,1,2
31.34101558284224,75.5753544276447,2,1.0,0.02041395364755802,0.001299684500956277,44,1,2
31.329637492690814,75.58176698692041,2,1.0,0.033359627925834516,0.0013326763438529588,24,1,2
31.338238289009958,75.57052589603698,2,1.0,0.02209517503645382,0.00286474850988239,58,0,1
31.32996094716847,75.57510061348854,2,1.0,0.03099237821531838,0.004003385706433891,40,1,2
31.340146280316873,75.57132457453898,2,1.0,0.02029238442312783,0.004544370813069467,52,1,2
31.332302437550922,75.57819217424239,2,1.0,0.029575018903377385,0.004512731454854271,23,0,1
31.333599845444326,75.57228066819752,2,1.0,0.026908215294916746,0.001736018496708595,62,1,2
31.32352910025634,75.5775402,2,1.0,0.03781024090037949,0.0021162833094398163,57,0,1
31.327978050045996,75.57642334999998,2,1.0,0.03322329165862504,0.0038537030211072006,47,1,2
31.32491316228088,75.57939739822267,2,1.0,0.03697291388317856,0.0038421849198115774,45,1,2
31.32272450178218,75.57825374999999,2,1.0,0.03876553953860933,0.0028584022911368116,62,1,2
31.328188301204523,75.57471805,2,1.0,0.03265116921158597,0.0026543739412255214,57,1,2
31.32227714727745,75.58002391270996,2,1.0,0.03967681878127705,0.003326076614124633,55,1,2
31.323534705809646,75.57809392866676,2,1.0,0.03794124020402032,0.002666634207957967,54,1,2
31.333948480840238,75.57594580015116,2,1.0,0.027328660792474216,0.0029640464393603646,34,0,1
31.332229838940176,75.57159892398451,2,1.0,0.028181730899166688,0.0002503056845952986,66,0,1
31.334355793053433,75.57095108991136,2,1.0,0.026000428182318906,0.00139690796774198,67,0,1
31.319849634612314,75.57658670085544,2,1.0,0.04119392225876818,0.001690500493899211,72,0,1
31.334856195723614,75.5721382910863,2,1.0,0.025644369195703006,0.000839713521536799,59,1,2
31.335214475101264,75.57639517672808,2,1.0,0.026244971908360098,0.0016319845234391767,37,1,2
31.320924914209872,75.57679206810953,2,1.0,0.040182154991724964,0.0026330330746634056,62,0,1
31.3328525543047,75.57186637543428,2,1.0,0.027594410024197245,0.0008960758406841567,58,1,2
31.332150698004384,75.5714957688276,2,1.0,0.028249208100150046,0.00022440505747828957,65,0,1
31.334123408394653,75.57103820330018,2,1.0,0.026240107569030818,0.0015716858612807138,66,1,2
31.323723237000177,75.57742589089428,2,1.0,0.03759443305322785,0.0020396964709504762,57,0,1
31.3346839391792,75.571098039193,2,1.0,0.02568831224940399,0.0010385796240837142,68,0,1
31.333548767040735,75.57347198728814,2,1.0,0.027152147146214896,0.0023073126722806324,53,0,1
31.3233095305119,75.57843720878773,2,1.0,0.0382470024576298,0.002994808419920792,52,1,2
31.334566316711854,75.57166290827699,2,1.0,0.025868631653838865,0.0010220023698189697,63,1,2
31.33481292844562,75.57196823418012,2,1.0,0.025663561732873114,0.0008525274369484242,61,0,1
31.334967818452224,75.57083479009839,2,1.0,0.025380196662976074,0.0009929187280171591,69,1,2
31.331404303317488,75.57179292316125,2,1.0,0.029023825368070962,0.0005980256340918438,62,0,1
31.335202058393286,75.57182197717462,2,1.0,0.025258349363411373,0.0004389662957370134,61,1,2
31.330617378176463,75.57237853732384,2,1.0,0.029876420837063065,0.0015505696177231171,63,1,2
31.334936126946012,75.57142434803765,2,1.0,0.025473034035513747,0.0006771075892708431,63,1,2
31.323095589497818,75.57593303044652,2,1.0,0.037882804431056016,0.0005121480414917445,66,0,1
31.329889715774637,75.57336263963799,2,1.0,0.030738752902875442,0.0027079287404519286,57,0,1
31.32390387214104,75.57908044584654,2,1.0,0.03784846197266759,0.0036965742106104655,45,1,2
31.33783357550867,75.56875250405993,2,1.0,0.022407022274002084,0.0036356705785205016,71,0,1
31.33616470001432,75.58414859999998,2,1.0,0.028721453090742755,0.005020873592400239,24,1,2
31.33667992168328,75.58548165443307,2,1.0,0.029050269342746928,0.006311439024981328,23,1,2
31.331002923269995,75.5906403906091,2,1.0,0.03668258103255017,0.004724907329043754,13,1,2
31.33045887226226,75.59081971314191,2,1.0,0.037224960350798794,0.0041542054852830475,13,0,1
31.330815599086087,75.59876708346324,2,1.0,0.04222255497502352,0.007543526135268065,7,1,2
31.329930150003122,75.60017729999998,2,1.0,0.043852382574436216,0.00836890700943194,7,1,2
31.330311750006082,75.5977071,2,1.0,0.041827913686420755,0.006383721478638108,9,0,1
31.331344950013357,75.59793914999999,2,1.0,0.041260344667718836,0.007201854965918289,8,1,2
31.3337793920188,75.60166718142636,2,1.0,0.04244020917844182,0.011630532483258061,4,1,2
31.33368191746334,75.6016868215664,2,1.0,0.04251638421357238,0.011586641353421951,4,1,2
31.33894982159183,75.59768445802854,2,1.0,0.03613641378185889,0.005582790173112168,6,1,2
31.330392306438146,75.59880041405302,2,1.0,0.04254236121570779,0.00734695698466956,7,0,1
31.33025757170955,75.5994618496969,2,1.0,0.04310979445256222,0.007860580781859557,7,0,1
31.329869826869025,75.59927893706518,2,1.0,0.04324992874989385,0.007524628232067617,8,0,1
31.33021644137699,75.59725972459788,2,1.0,0.04158535439351354,0.005965265645828444,10,1,2
31.32991871564263,75.59856323206506,2,1.0,0.04270857895440795,0.006907572021908104,8,0,1
31.331129848769212,75.59848182295661,2,1.0,0.04179898434805315,0.0074909902609204895,8,0,1
31.336472843414203,75.59104444938906,2,1.0,0.03276829607800059,0.007293427817886971,17,0,1
31.33014730752023,75.59808413526879,2,1.0,0.04220926137145883,0.006607564796723324,9,0,1
31.329915661174393,75.59999149986163,2,1.0,0.043728338437743756,0.008192510181650316,7,0,1
31.33239341014039,75.60157548927526,2,1.0,0.0432476667956409,0.010758767176307627,6,0,1
31.332457017401698,75.60160265354034,2,1.0,0.043227547512484144,0.010815764112377349,6,1,2
31.329440652723545,75.59855000805189,2,1.0,0.04304005032246587,0.006682591144566474,8,0,1
31.324379314311,75.6007120941066,2,1.0,0.048213129950156274,0.007504881840441758,8,0,1
31.328632750398643,75.59989825000001,2,1.0,0.04456175997920376,0.007680586514437043,7,1,2
31.32725799064622,75.6001100449942,2,1.0,0.04569347474224039,0.007656223835488754,7,1,2
31.327047400226046,75.59982529999998,2,1.0,0.045649751986771035,0.007358039428348319,8,0,1
31.327333150843703,75.59950975000001,2,1.0,0.04522535954881681,0.007064856908508026,8,0,1
31.328673250384796,75.59969054999999,2,1.0,0.044386777781133556,0.007490955855012297,7,1,2
31.3257970507789,75.599177,2,1.0,0.04613295809925469,0.0067530825090143225,7,1,2
31.328745050364493,75.59932205000001,2,1.0,0.044077155326403036,0.007157531448218025,8,0,1
31.32798560016137,75.5996871,2,1.0,0.04487600681775635,0.007331776769706147,8,1,2
31.327872419752083,75.59946479866771,2,1.0,0.04480342132729612,0.007092930682955437,8,0,1
31.326484838736768,75.59952877535065,2,1.0,0.045859159588355056,0.00705270949975909,8,1,2
31.327944088329797,75.59908647632211,2,1.0,0.04449061423707414,0.006733990191934566,8,1,2
31.32709900311005,75.59911012194443,2,1.0,0.04512383597650992,0.006647303609622317,8,1,2
31.327232871202884,75.59881660891782,2,1.0,0.04482648874861207,0.006365351667581122,8,1,2
31.325662230625703,75.60022900751311,2,1.0,0.04693866414255585,0.007813693480347597,7,0,1
31.32755956336596,75.59916775090058,2,1.0,0.04482610703875063,0.00675130155068444,8,1,2
31.328130501760263,75.59873810148065,2,1.0,0.04411585719168601,0.006432787576936271,8,1,2
31.3261828058901,75.59939086614716,2,1.0,0.04598912951468222,0.006928635414328995,8,0,1
31.32790272352426,75.5992245487861,2,1.0,0.04461566688997214,0.006861868313457481,8,0,1
31.32845252268947,75.59938721929214,2,1.0,0.04433204720098914,0.007140476123672793,8,0,1
31.325966868905066,75.59992433786573,2,1.0,0.04650821543211397,0.007477607618968627,7,0,1
31.328979036863856,75.59990506452976,2,1.0,0.04432165287745075,0.007783681663729117,7,0,1
31.327382357312203,75.59783480009564,2,1.0,0.04405647162334403,0.0054066306048440186,10,0,1
31.33438542406196,75.58395540011756,2,1.0,0.03012876089994955,0.00519067496473069,20,1,2
31.33359702461712,75.58295396411029,2,1.0,0.030317441183404042,0.004802701679523792,20,0,1
31.32670721922132,75.59397004425773,2,1.0,0.042117340544324866,0.001493141020223092,17,0,1
31.326933199495453,75.59345935438715,2,1.0,0.04162928349849642,0.0010214002092107,17,0,1
31.326728889121515,75.58291421859478,2,1.0,0.03648467275809753,0.0015544064382589783,23,1,2
31.328493536798167,75.59174394318735,2,1.0,0.03935422747017299,0.0019843052513173814,16,1,2
31.325963448661188,75.58388711967376,2,1.0,0.037577124341292796,0.0008634070255607318,24,0,1
31.32587670934466,75.58699811489404,2,1.0,0.039032093423974394,0.001117719723020706,21,1,2
31.32622980464699,75.58528013428989,2,1.0,0.03793024660122744,0.0005581762745271123,17,1,2
31.32650219979182,75.58565995887095,2,1.0,0.037857002537923144,0.001010214070507509,17,1,2
31.325215400237575,75.58642714999999,2,1.0,0.0393519390271144,0.0007478988429387524,21,1,2
31.334251900025514,75.5816909,2,1.0,0.029150068581744914,0.003604366336609817,21,1,2
31.326680210028112,75.58244500067613,2,1.0,0.036346601248090034,0.001826662481637616,23,1,2
31.330879100806758,75.586268,2,1.0,0.0343255089997025,0.0018840211733067156,18,1,2
31.329108100002294,75.59195235,2,1.0,0.03898527694901266,0.002513675305959373,15,1,2
31.324663255571693,75.59033204321118,2,1.0,0.041748402338538444,0.002924428826791428,28,0,1
31.333956950281674,75.58352934999999,2,1.0,0.03028333084046004,0.004901918582083704,22,1,2
31.32592925037032,75.5908,2,1.0,0.040928234749370615,0.001826243146114156,20,0,1
31.33396444443924,75.58491908610598,2,1.0,0.03099085538504595,0.004630584061086739,20,1,2
31.326229837766867,75.59494495827408,2,1.0,0.04309008211878315,0.002502482652917714,15,1,2
31.328422846247122,75.58155478272334,2,1.0,0.034396049030045416,0.00042965040892130595,23,0,1
31.325577700752483,75.58722019999999,2,1.0,0.039400701540390326,0.0008426764751795409,22,0,1
31.327653850087096,75.5910543,2,1.0,0.0396379562620331,0.0017420208630815018,19,1,2
31.331242150107343,75.58444555000001,2,1.0,0.033099215639606945,0.002037789864809356,20,1,2
31.325841415557246,75.58551900349937,2,1.0,0.038384278262352266,0.0008116623554358268,17,1,2
31.328884600000674,75.58154135000001,2,1.0,0.033964216490233054,0.0006798901994102698,23,0,1
31.333289800001758,75.58452159999999,2,1.0,0.0313597439763412,0.004003066022933584,18,1,2
31.326476450025613,75.59362564999999,2,1.0,0.04209470988654888,0.0011606981158170625,17,0,1
31.32721370042359,75.59180415,2,1.0,0.04042839996111303,0.0008785396918029901,18,1,2
31.334968584754186,75.58353408519191,2,1.0,0.029412078710328703,0.004742642084215678,22,1,2
31.329708403376216,75.58225472353584,2,1.0,0.03349214854834785,0.001744420882195766,22,1,2
31.329050753466973,75.58947591853209,2,1.0,0.037594248271822145,0.0038439706488530975,18,0,1
31.329012911660488,75.58832816253474,2,1.0,0.03699759043660968,0.003165531482469896,17,1,2
31.32842937209921,75.58482097485305,2,1.0,0.0357591688524181,0.0009798539950910314,17,0,1
31.328172850128517,75.59187175,2,1.0,0.039688542475456196,0.001639088642034028,16,1,2
31.326937618355196,75.58265542153941,2,1.0,0.03619094231925755,0.001495012337871074,22,0,1
31.33344555004511,75.5854813,2,1.0,0.03172955865112344,0.004115416364459516,21,0,1
31.326914330039177,75.59210094967744,2,1.0,0.04084420511691259,0.00046047509743804647,18,0,1
31.332238402012162,75.58547925562887,2,1.0,0.032754235309341684,0.002912647090554925,19,0,1
31.33351255000135,75.58340239999998,2,1.0,0.03060773533559536,0.004534198509535589,19,1,2
31.32614570007648,75.59014015000001,2,1.0,0.040389365062012926,0.002391623096430299,21,1,2
31.330148898020248,75.58705812328172,2,1.0,0.03536067057557785,0.0020447127224256082,16,1,2
31.33462345000001,75.58115925,2,1.0,0.028579613361118927,0.002969516032115641,31,1,2
31.327710249999996,75.58880809999998,2,1.0,0.038355573582047185,0.0034506105245961627,21,0,1
31.328227200260372,75.5840187,2,1.0,0.035581634779773344,0.0005134812191165041,18,0,1
31.328448651557032,75.58700691060393,2,1.0,0.0367925169097677,0.002033553863107652,18,0,1
31.32908670010636,75.59118634999999,2,1.0,0.03854632760719894,0.002757873661155653,15,1,2
31.329584150004095,75.5879991,2,1.0,0.036338985945283085,0.002829848240548189,17,0,1
31.32903291971561,75.5889559579171,2,1.0,0.03732132946819099,0.003788820474787454,18,1,2
31.329280300491238,75.59064864999998,2,1.0,0.03807454128691126,0.0032039041959517145,17,0,1
31.326184450032436,75.59350165,2,1.0,0.04225574133479922,0.0011245426158030258,17,1,2
31.327462450245186,75.5938926,2,1.0,0.04147108528656966,0.0016313088490141877,16,1,2
31.32683260005878,75.58624964999998,2,1.0,0.03783612223851587,0.0016849220222659813,19,0,1
31.329446096371864,75.59134952996322,2,1.0,0.03835351290140794,0.0030152279424082314,15,1,2
31.32802790000013,75.58881919999999,2,1.0,0.03809247574481132,0.0037312518074856587,21,0,1
31.327067700059228,75.58634064999998,2,1.0,0.037671755799462685,0.0018791609137146698,19,0,1
31.33396670028769,75.58319159999999,2,1.0,0.030108459017782873,0.004935146340539985,22,0,1
31.328284450235028,75.58365345000001,2,1.0,0.03537197569915753,0.00018744108714685765,20,1,2
31.330438200950066,75.58378579999999,2,1.0,0.03349930827924469,0.0017738005227465375,20,1,2
31.326939949228706,75.59162807173355,2,1.0,0.04055158306028578,0.0008980248400556502,18,0,1
31.331902200021624,75.58705334999999,2,1.0,0.03387860284930207,0.003173213738983894,17,0,1
31.325170150241295,75.58556179999998,2,1.0,0.03900567975804226,0.0012232022171488315,23,0,1
31.332981950000065,75.58367369999999,2,1.0,0.031203283801016567,0.003939936111544666,16,1,2
31.32756795000031,75.58879505,2,1.0,0.038469438422119265,0.0033227381971508803,22,0,1
31.327106949024145,75.59053355573816,2,1.0,0.039797912503056414,0.0019974148037191046,21,0,1
31.32607310006264,75.59419439999999,2,1.0,0.042758444327158106,0.0018107574375524752,18,1,2
31.330177526177007,75.58737161962289,2,1.0,0.035502091748017925,0.002346050533889385,16,0,1
31.32797949577192,75.58323736314482,2,1.0,0.03547265607162002,0.00032893525157947544,21,0,1
31.328072801109208,75.59117293704413,2,1.0,0.03936253458901475,0.001930687006008256,18,1,2
31.33009606021712,75.58858012247622,2,1.0,0.03622723831993406,0.0034832006781371576,14,1,2
31.3291434420888,75.58521985154832,2,1.0,0.03531275510322681,0.00020179281025664995,18,1,2
31.329155152255545,75.59036312137307,2,1.0,0.038011314033611014,0.0032784904194079444,17,0,1
31.335527157052084,75.58371125295888,2,1.0,0.02902611756051567,0.004722522331523205,25,0,1
31.33298026546894,75.58522280837454,2,1.0,0.03198741205392575,0.0036393207909242217,19,1,2
31.32759443434562,75.59282443918079,2,1.0,0.04071950911722353,0.0010059703470585474,18,1,2
31.327424843018566,75.5818945162864,2,1.0,0.035448348183105494,0.0011913230750182815,21,0,1
31.329652318098432,75.58528284612349,2,1.0,0.034895765429545256,0.00032777064232372986,18,0,1
31.335548576436004,75.58279548214897,2,1.0,0.028537840897662967,0.0038433929325973368,29,1,2
31.327717615096144,75.58106113164342,2,1.0,0.03486833582365776,0.0006275139831271009,21,1,2
31.331108706923487,75.58678381060554,2,1.0,0.03440090542668284,0.002386891610320055,17,1,2
31.32931136863629,75.58204892943532,2,1.0,0.03377128870972755,0.0013343695218352594,23,0,1
31.33206809560247,75.58814962736663,2,1.0,0.03435548587694969,0.00403192611414261,15,1,2
31.324630605864375,75.58973243535698,2,1.0,0.041465809908283045,0.0027156816882109,28,0,1
31.333208583760314,75.58606955182415,2,1.0,0.03224688577141565,0.003968437150637506,19,1,2
31.332204144486262,75.58220342638994,2,1.0,0.031211371923976664,0.003788702928377879,17,1,2
31.3286440900649,75.58485081832359,2,1.0,0.035582017951132056,0.0007707953156857672,18,0,1
31.332172823017185,75.58295578922491,2,1.0,0.031577135677017386,0.0036005371886771464,18,1,2
31.328241678096347,75.590831507154,2,1.0,0.03902815967479528,0.0022900606660932305,19,1,2
31.326221380604387,75.59081512311857,2,1.0,0.040691953555898046,0.0017172286129468663,20,0,1
31.328063990585235,75.59327456792694,2,1.0,0.04061719352545764,0.0016229263191345404,16,0,1
31.326030139935984,75.58600028019366,2,1.0,0.03843218601834499,0.001258417465428513,18,0,1
31.327115729678074,75.59289455710064,2,1.0,0.0411458379226643,0.0006248391401918529,18,0,1
31.328238544819374,75.5869286794278,2,1.0,0.036935082359917895,0.002067553502624754,18,0,1
31.330150376893858,75.58939105166395,2,1.0,0.03663864555159964,0.004288385486760867,14,1,2
31.332995114438546,75.58481246838295,2,1.0,0.03176188243362927,0.0036723221243295675,19,1,2
31.33058222538858,75.58892584953038,2,1.0,0.036018810006943666,0.00394636292288597,14,0,1
31.33302045432261,75.58545071495836,2,1.0,0.032073141849426307,0.0036892223405713106,19,0,1
31.333828769568367,75.5817043114511,2,1.0,0.02953390943900493,0.003926828922833962,19,0,1
31.327343995420172,75.58241549837359,2,1.0,0.03572312313992972,0.0013674042295775389,20,0,1
31.33011677481841,75.58893237530148,2,1.0,0.03640667070774139,0.0038319822830146445,14,0,1
31.325137793780012,75.58319596677288,2,1.0,0.03805927898264357,0.0018105241084585113,29,0,1
31.32738634755658,75.58218592029,2,1.0,0.03559513143677505,0.0014212678934038383,21,1,2
31.33203457758595,75.58263569658384,2,1.0,0.031555238740116814,0.003704893547997477,16,0,1
31.329065763380264,75.59086665560638,2,1.0,0.038375922771885035,0.002903849766142774,17,0,1
31.325192317177184,75.58395600098358,2,1.0,0.03830957347022838,0.0011852118801355086,29,1,2
31.327711987939097,75.58285466094657,2,1.0,0.0355597402777377,0.0007958514460499488,21,1,2
31.327677501419824,75.59075744548349,2,1.0,0.039450161814556656,0.0020040127275220746,21,1,2
31.329716333857984,75.58492283453785,2,1.0,0.03466752395893392,0.0004546485203512137,18,1,2
31.324915897745086,75.58602967758274,2,1.0,0.03944032255325501,0.001002445302476137,24,1,2
31.329142293805624,75.58381092651443,2,1.0,0.034668295510463125,0.0010228698854826196,17,1,2
31.328922638220735,75.58372355726834,2,1.0,0.034827140107391755,0.0007874328510527732,18,1,2
31.329658197111474,75.58903059127684,2,1.0,0.036841673438783314,0.0038639165098040347,16,1,2
31.332224192827617,75.58222904347915,2,1.0,0.031204639810369063,0.003816573970966054,17,0,1
31.331084571160495,75.58466960709254,2,1.0,0.033345522430581004,0.001816462985453029,20,0,1
31.33188848590273,75.58858762888143,2,1.0,0.034754415075573294,0.004254720288242044,14,1,2
31.32878520480102,75.58311673145094,2,1.0,0.03469049268075119,0.0007338450856911004,20,1,2
31.331287615047113,75.5889291075057,2,1.0,0.035442154091938106,0.004224522242754262,14,0,1
31.326349559580684,75.58992619562969,2,1.0,0.040102633446496436,0.002569429895906869,21,1,2
31.33297370240261,75.58174797956019,2,1.0,0.03032003339213,0.004402392788825869,19,0,1
31.332816438503443,75.58219930698088,2,1.0,0.030660731975128988,0.00436529289760359,17,0,1
31.33508211017788,75.58307580711755,2,1.0,0.0290819915791793,0.0042772454735989845,21,0,1
31.32731071899766,75.58642645916552,2,1.0,0.03749892616466816,0.002086283536884868,19,0,1
31.335595663129148,75.58318335336007,2,1.0,0.028693851787055302,0.004196968345150551,24,0,1
31.327710767085385,75.59378208330685,2,1.0,0.04120717064316496,0.0016810294704731746,15,0,1
31.3283403534567,75.5921523842892,2,1.0,0.03971990834605038,0.001721429754508231,16,0,1
31.325668416075366,75.58311970786534,2,1.0,0.037540663744687855,0.0016741448492827622,29,1,2
31.326983186915324,75.58588256006918,2,1.0,0.037531666134937657,0.0014550428156293556,19,0,1
31.32779691558957,75.59165766930488,2,1.0,0.0398680797523547,0.0014100914222049436,18,0,1
31.328685899338097,75.59170724140277,2,1.0,0.03917745526484928,0.0021769140842218954,15,0,1
31.3274336821926,75.58199313155642,2,1.0,0.035477596704383024,0.0012502207396955073,21,0,1
31.329877126356283,75.58682589080686,2,1.0,0.03547158724492325,0.0017312311318769648,17,0,1
31.326741632940433,75.58663500168292,2,1.0,0.03809853014230583,0.002004970646270931,19,0,1
31.327506907603336,75.5904095438562,2,1.0,0.03939641748796237,0.0022389286410132944,21,1,2
31.325632894063776,75.58590511838814,2,1.0,0.038743320178958006,0.0012448803027665472,19,0,1
31.33079482972441,75.58261960380766,2,1.0,0.0326611025791645,0.002765626222187267,19,1,2
31.330658986303096,75.58700888748955,2,1.0,0.03490148264365547,0.002254437316176656,17,1,2
31.329299455446773,75.58671938872997,2,1.0,0.03591309223933649,0.0015402545221301289,17,0,1
31.326742569948944,75.59377599608911,2,1.0,0.041971989009743874,0.0013012928351252737,17,1,2
31.329485539597325,75.58540593717477,2,1.0,0.03510121301055902,0.00026836016583556277,18,0,1
31.329357630840985,75.58292990015747,2,1.0,0.034092749484016145,0.0013257921973299294,20,0,1
31.327960388522005,75.58965093815011,2,1.0,0.038599324287736644,0.003115990497699923,21,0,1
31.32727650639771,75.59369652792526,2,1.0,0.04149879117014839,0.0013701534844587702,16,0,1
31.327523496127633,75.58156875238697,2,1.0,0.035234785382852844,0.0009263869192068316,20,1,2
31.331316497717786,75.5862476148414,2,1.0,0.03394147050999692,0.0022454939729175116,17,0,1
31.334192400692675,75.58335225114227,2,1.0,0.029991031936334407,0.004942815970534411,21,1,2
31.330137779857324,75.58929460314808,2,1.0,0.036594058792083994,0.004191296623620795,14,1,2
31.331876975647518,75.58729676176682,2,1.0,0.034033640810013734,0.003303348098390458,17,0,1
31.33324989509337,75.58229268595092,2,1.0,0.030316091012414698,0.004749298047794909,18,0,1
31.326839681286906,75.59242077304393,2,1.0,0.04109060888098176,0.00019812600814873922,18,1,2
31.325208654116942,75.58721830500012,2,1.0,0.039724850487916956,0.0004913382117400687,22,1,2
31.333731922820142,75.58337928625438,2,1.0,0.030405039241357516,0.004745517520649255,22,1,2
31.32640787771663,75.58791444057535,2,1.0,0.03901345873140389,0.0018757718337780085,21,0,1
31.327759827343037,75.59335378452661,2,1.0,0.0409066694987775,0.0014137592681858085,17,0,1
31.328679353444308,75.58220793104311,2,1.0,0.03441411804896625,0.0011269249312823824,22,1,2
31.32521573530359,75.58750627329486,2,1.0,0.03985523596615289,0.0006671437251827015,23,1,2
31.326416426071507,75.59468704314371,2,1.0,0.042784532432541385,0.0022213573307263887,17,1,2
31.326564968732693,75.59286608858972,2,1.0,0.041573793714692484,0.0003972946889610503,18,1,2
31.328959644700614,75.59092304043595,2,1.0,0.03849501255777423,0.0027843056385631706,16,0,1
31.32540164289798,75.58590149136789,2,1.0,0.03894839389475314,0.001289708135122895,20,0,1
31.327030736129824,75.5936469429436,2,1.0,0.041664309678120647,0.0012293850519248676,17,1,2
31.32904941416943,75.59151699786442,2,1.0,0.038771968153753986,0.0025847076161674607,15,0,1
31.324975471480897,75.5859523416955,2,1.0,0.03935258873901208,0.00108914672348436,22,0,1
31.325849494871456,75.59055844053684,2,1.0,0.04086412939322721,0.0020797877279888624,20,1,2
31.328134675706472,75.59243835591938,2,1.0,0.04005562776333522,0.001485204903882371,16,1,2
31.328372764946256,75.58922031587281,2,1.0,0.038018579092969775,0.0036851628095234236,19,0,1
31.3274733302676,75.59201385896411,2,1.0,0.04033855094744843,0.0009451452961098115,18,0,1
31.333464600577567,75.58190274566574,2,1.0,0.029948384319257393,0.004333922607008136,18,1,2
31.332613749791758,75.58287531410366,2,1.0,0.031148628333558033,0.004002471298939221,17,0,1
31.326072286320656,75.5859504423835,2,1.0,0.038371965955525514,0.0012076594146347066,18,1,2
31.32780780527068,75.59069839532881,2,1.0,0.03930928092961899,0.0021230887476899633,21,1,2
31.327248031448995,75.59146808143471,2,1.0,0.0402073172335484,0.0011737023142722215,18,1,2
31.32644045515449,75.58434624302726,2,1.0,0.037335268491938904,0.0005367720413911928,21,0,1
31.32802500747062,75.58530593094167,2,1.0,0.03634125392209628,0.0013222318348171537,20,1,2
31.32799099599246,75.58839268458526,2,1.0,0.03789791130020225,0.0034851572141113923,20,0,1
31.33379362237958,75.5829263585013,2,1.0,0.03013158301743266,0.004828539821739345,20,0,1
31.329658215755554,75.59051868861064,2,1.0,0.03769177659853746,0.0035900227231142174,17,0,1
31.329256759266112,75.5868465421696,2,1.0,0.036014543300688644,0.0016689796451391887,17,0,1
31.327850793308173,75.58921967135669,2,1.0,0.03845678905835624,0.0034725509523796166,21,0,1
31.329630926851927,75.5870024366088,2,1.0,0.035773614203070354,0.0018456192439928795,16,1,2
31.328961082819365,75.5834322103799,2,1.0,0.034665959059111864,0.000799777782291715,19,0,1
31.328933287686862,75.584111962532,2,1.0,0.03498930073025825,0.0009766420965643282,18,0,1
31.331591584435362,75.58833696554922,2,1.0,0.034853650591569016,0.0038771840110122537,14,0,1
31.328294097319937,75.58424813943112,2,1.0,0.03562239422333818,0.0007503287390533269,17,1,2
31.328768688758117,75.58898591636547,2,1.0,0.03755888887036227,0.0038490326242949825,18,0,1
31.326453297305758,75.58400324894868,2,1.0,0.037179178742814525,0.0008290107954501309,21,1,2
31.33451805382473,75.58413494291699,2,1.0,0.030107961872307548,0.0052812245630360025,20,0,1
31.33341092775926,75.58429562954827,2,1.0,0.031140376785508732,0.004164644594463334,18,0,1
31.3305527137239,75.58459965211381,2,1.0,0.03377808812612114,0.0013432129590993185,18,1,2
31.32609216743654,75.58349000179805,2,1.0,0.03729822753178955,0.0012528705865376584,26,1,2
31.334805880988505,75.58231438633985,2,1.0,0.028949902756047304,0.003737866996245075,23,0,1
31.326456155920756,75.58321394388715,2,1.0,0.03685408848681602,0.0015747615647721369,24,1,2
31.32739287385996,75.5841016951557,2,1.0,0.036369640556465334,0.0009733788181933511,22,1,2
31.326170450561765,75.58351392354258,2,1.0,0.037236220672205146,0.0012322968445730878,24,0,1
31.32796214146788,75.59241036725231,2,1.0,0.04017737185967198,0.0013138833358735404,17,0,1
31.33563992288634,75.58225904375504,2,1.0,0.0281929117066334,0.003308492508997812,33,1,2
31.329029807985453,75.58779717238967,2,1.0,0.03670116648346138,0.0026359299492624464,17,0,1
31.329883438773027,75.58602450490643,2,1.0,0.035058466945264946,0.0010038516907001237,18,0,1
31.325859822940156,75.58457912777519,2,1.0,0.037959852438656606,0.0002733052588199386,21,0,1
31.340892684578346,75.577989767718,2,1.0,0.021555080457356737,0.0023886806925771968,45,1,2
31.33977180463519,75.58159381727604,2,1.0,0.024305318377016112,0.003168531206044539,35,1,2
31.338692607958528,75.57765071602397,2,1.0,0.023414916006628247,0.002112851459584975,39,0,1
31.338506335116623,75.57659698542207,2,1.0,0.023197281231568147,0.001505131509669268,42,0,1
31.339421900026554,75.57629320000001,2,1.0,0.022233318098140737,0.0005885358349601703,45,0,1
31.338611800134,75.57812705,2,1.0,0.023679228899945406,0.002065606985850864,37,1,2
